date,return
2018-04-27,0.4143972722570784
2018-04-26,-3.4757284022840778
2018-04-25,-3.8070831905979055
2018-04-24,-0.005478814110696331
2018-04-23,3.9566054147347063
2018-04-20,0.6344458645724974
2018-04-19,1.9260355223274832
2018-04-18,-1.8671599514422903
2018-04-17,-1.5714996334694729
2018-04-16,-4.144750403968529
2018-04-13,-0.7429760665972971
2018-04-12,1.2377777311834748
2018-04-11,-1.4808422506040764
2018-04-10,0.6425843523352421
2018-04-09,-2.0985642868084344
2018-04-06,-0.06045175238961576
2018-04-05,3.310490097706424
2018-04-04,-2.83657654554848
2018-04-03,-1.312944412542446
2018-04-02,-1.4410401925218164
2018-03-29,5.4920225366074025
2018-03-28,-1.0999488717232886
2018-03-27,4.584957594556446
2018-03-26,3.9283925052603417
2018-03-23,-3.8756700474335712
2018-03-22,3.3004359570996917
2018-03-21,2.3910623203790378
2018-03-20,0.29395774594465324
2018-03-19,-2.6208470164070774
2018-03-16,1.7314700342410334
2018-03-15,0.6769825918762008
2018-03-14,0.5485616057434693
2018-03-13,-0.1772470144563128
2018-03-12,0.6428742333992391
2018-03-09,-1.2199776024624778
2018-03-08,-1.7119622012933262
2018-03-07,-0.4420501849393567
2018-03-06,-0.4763754045307379
2018-03-05,-0.912437241486967
2018-03-02,-1.5332007534736516
2018-03-01,-0.4532577903682689
2018-02-28,1.2722220362248484
2018-02-27,-0.031075407451487805
2018-02-26,0.6594002566171528
2018-02-23,-1.442228719734554
2018-02-22,-0.9773333333333388
2018-02-21,-0.1629256601182117
2018-02-20,-0.9825209721360668
2018-02-16,-1.3389178329417275
2018-02-15,0.902194396316668
2018-02-14,-0.7326784150612985
2018-02-13,-2.5181764928844603
2018-02-12,-1.999278902234694
2018-02-09,-3.3637996580654086
2018-02-08,0.8136757240967522
2018-02-07,4.907811921510549
2018-02-06,1.8393822611838075
2018-02-05,-3.6622217293670762
2018-02-02,2.8741007194244643
2018-02-01,-2.793803979160113
2018-01-31,4.380575539568352
2018-01-30,-0.9008263893196702
2018-01-29,-1.4007316632123543
2018-01-26,-1.1025055019468504
2018-01-25,-1.7189115937377348
2018-01-24,-1.4833629667259374
2018-01-23,0.3705313404689448
2018-01-22,-2.585612165514408
2018-01-19,-2.4658896565233457
2018-01-18,-0.09732886341516098
2018-01-17,0.1298982463736789
2018-01-16,0.7613899613899536
2018-01-12,0.02605643517313317
2018-01-11,-2.185105730922462
2018-01-10,-1.7506344581257745
2018-01-09,-0.12994985370675036
2018-01-08,-0.4653947473457456
2018-01-05,-1.4219605893156295
2018-01-04,-1.5905429812714726
2018-01-03,-0.4456055357600405
2018-01-02,-1.2614183690416918
2017-12-29,-1.6433839917242046
2017-12-28,1.422011680504834
2017-12-27,-0.32375010538739724
2017-12-26,-0.4652106981543823
2017-12-22,-0.713824399197805
2017-12-21,0.5477763702968341
2017-12-20,0.2434539820899503
2017-12-19,0.8287902719043679
2017-12-18,0.2695009179874865
2017-12-15,-0.9608762115943346
2017-12-14,-0.4138609495055811
2017-12-13,-0.8626709587314464
2017-12-12,0.08160600620204084
2017-12-11,0.32959110104028444
2017-12-08,-0.5919994524860617
2017-12-07,-0.19018932874354874
2017-12-06,-0.6414954431405733
2017-12-05,-0.9354796719746582
2017-12-04,-0.6675017738728147
2017-12-01,2.504519599629601
2017-11-30,1.2388695315524665
2017-11-29,-1.3154875717017225
2017-11-28,2.7840209425887106
2017-11-27,0.18682975871313826
2017-11-24,-0.8220231972771991
2017-11-22,-2.5160202360876833
2017-11-21,-1.4418419595903742
2017-11-20,-1.1566578030522483
2017-11-17,0.31696424607791496
2017-11-16,0.6558218571883611
2017-11-15,-0.9320402008282768
2017-11-14,0.9008689169159096
2017-11-13,-0.6746771753280889
2017-11-10,-0.33830158434958096
2017-11-09,0.3358954991780513
2017-11-08,0.3321141055502909
2017-11-07,-0.8571075489019168
2017-11-06,-0.22347462984232047
2017-11-03,-0.8084521621187668
2017-11-02,-1.5635120546959234
2017-11-01,0.8645427793313991
2017-10-31,0.1449695563931492
2017-10-30,0.5039447017950146
2017-10-27,-0.8912094342170287
2017-10-26,-11.673554657341395
2017-10-25,0.04936087944633735
2017-10-24,0.30732544634138914
2017-10-23,-0.9837073470642508
2017-10-20,1.7189278691917642
2017-10-19,0.37643324414239815
2017-10-18,1.0531010226938695
2017-10-17,1.2166499498495482
2017-10-16,-0.2764757761636225
2017-10-13,-0.3378579804042349
2017-10-12,-0.20041079227073447
2017-10-11,-0.5924490224091545
2017-10-10,-0.7839195979899451
2017-10-09,0.3839141004862199
2017-10-06,-0.14228196046377542
2017-10-05,-0.8821924452798174
2017-10-04,-1.5700667788142917
2017-10-03,-0.8648816614014213
2017-10-02,0.2183679866262702
2017-09-29,0.2251900040659273
2017-09-28,-0.5149009205804386
2017-09-27,-0.5782099539941419
2017-09-26,-1.290397215181884
2017-09-25,0.12678457276794594
2017-09-22,1.6290873493014462
2017-09-21,0.999895298921574
2017-09-20,0.8873684756129226
2017-09-19,-0.3442216993249168
2017-09-18,0.4464561895531356
2017-09-15,1.2933821944384472
2017-09-14,0.5492556673659109
2017-09-13,0.7448020076395104
2017-09-12,-1.7026810724289698
2017-09-11,-0.4701907223839285
2017-09-08,-1.2331792711358398
2017-09-07,1.4049073403043846
2017-09-06,-1.1914606879230678
2017-09-05,-0.2614176482744341
2017-09-01,1.3447014824867674
2017-08-31,0.2402248913876844
2017-08-30,-1.3267387313889445
2017-08-29,-1.3983195361671872
2017-08-28,-0.8427142946984428
2017-08-25,-0.08033656793725195
2017-08-24,0.7606372849797997
2017-08-23,0.5827077536878529
2017-08-22,0.9290187891440476
2017-08-21,-1.4075912710725011
2017-08-18,0.5433813425085823
2017-08-17,0.21909918933300185
2017-08-16,1.8332864861488385
2017-08-15,0.4661718702079433
2017-08-14,0.056983535828392586
2017-08-11,-1.557001932268885
2017-08-10,-1.1436068554427268
2017-08-09,2.621953768340094
2017-08-08,0.7973442225639292
2017-08-07,0.245494221288284
2017-08-04,-0.4726536124240319
2017-08-03,-0.06683002895968751
2017-08-02,0.908888258420138
2017-08-01,0.0301238088543984
2017-07-31,-0.8442164647306318
2017-07-28,3.265909413027192
2017-07-27,2.5449982353633227
2017-07-26,0.6500956022944507
2017-07-25,-1.2281534954407356
2017-07-24,-0.08847259753621563
2017-07-21,-1.2782135810192956
2017-07-20,0.2954166544795083
2017-07-19,-0.17789442986294882
2017-07-18,-0.235667611284763
2017-07-17,-1.4066084240324157
2017-07-14,-0.8148192150805927
2017-07-13,-0.11778680588134975
2017-07-12,0.5876297932302644
2017-07-11,-1.2299927472156258
2017-07-10,0.23538169052337546
2017-07-07,-1.7772737764308044
2017-07-06,-1.3915566635334509
2017-07-05,0.6486105642704676
2017-07-03,-1.8262301832406849
2017-06-30,1.5036805570119365
2017-06-29,0.8192148760330528
2017-06-28,1.4755156619839631
2017-06-27,-1.36823079175629
2017-06-26,1.7608878150658331
2017-06-23,0.9819111048512033
2017-06-22,-0.24309084025744265
2017-06-21,0.09287925696595063
2017-06-20,-0.9618550632090426
2017-06-19,0.259926052045651
2017-06-16,-0.7496206678255899
2017-06-15,-2.3832906419900657
2017-06-14,1.2757086405924338
2017-06-13,0.44240990506620137
2017-06-12,-1.6191029680155788
2017-06-09,1.3887305551813103
2017-06-08,3.2668581533460808
2017-06-07,-0.01979668801408849
2017-06-06,-0.6999514885107022
2017-06-05,0.8315054835493552
2017-06-02,-0.4558308778452364
2017-06-01,-1.0707935593456013
2017-05-31,-0.13354084040363884
2017-05-30,0.209125093000346
2017-05-26,-0.09230460519715787
2017-05-25,-0.2410170921287812
2017-05-24,-1.3116833437355264
2017-05-23,-0.8986586423216258
2017-05-22,-0.08954855178376643
2017-05-19,-1.11572419050758
2017-05-18,-0.1406484414069035
2017-05-17,-1.4324614758630785
2017-05-16,2.255599305643768
2017-05-15,-0.8384485596281867
2017-05-12,0.3528294205455281
2017-05-11,-1.4281999271857302
2017-05-10,0.14035161773707194
2017-05-09,0.4078191685547189
2017-05-08,-0.3967171134107267
2017-05-05,-1.568953890246985
2017-05-04,0.3618262591660864
2017-05-03,0.3733213870489478
2017-05-02,0.6280352379839199
2017-05-01,0.13622827211860974
2017-04-28,-2.4508821699376746
2017-04-27,-0.7146023200250828
2017-04-26,-0.9897863629434474
2017-04-25,-0.18365977850850213
2017-04-24,-0.023137436372053986
2017-04-21,-0.978609448870962
2017-04-20,0.3928638999254308
2017-04-19,-0.3170520807928409
2017-04-18,0.509341637010668
2017-04-17,-0.19805704928190088
2017-04-13,-1.9201986718256356
2017-04-12,1.306701934054513
2017-04-11,0.6839762114635747
2017-04-10,0.5186400106387639
2017-04-07,-1.3406244487563908
2017-04-06,0.3799392097264413
2017-04-05,1.2245624972169034
2017-04-04,-0.2694439556572158
2017-04-03,-1.689401541634049
2017-03-31,-0.5574811275252131
2017-03-30,-1.1505403027500094
2017-03-29,-0.23050414222790036
2017-03-28,-2.0953426663006742
2017-03-27,-1.0724299065420502
2017-03-24,-0.14288750856144591
2017-03-23,0.20931635150955896
2017-03-22,0.08024735065731431
2017-03-21,-0.5730726599532934
2017-03-20,1.6330645161290305
2017-03-17,-0.5437763282262018
2017-03-16,0.13023430441975498
2017-03-15,-0.05272901970892782
2017-03-14,-0.05158446369744006
2017-03-13,0.2416337254994029
2017-03-10,-0.2492423267297763
2017-03-09,0.06334608075451792
2017-03-08,-0.2930832356389215
2017-03-07,-0.5267489711934178
2017-03-06,0.06973830405900946
2017-03-03,0.3862463235728354
2017-03-02,-0.11413376006024703
2017-03-01,0.4912181503339662
2017-02-28,-0.9424672949782056
2017-02-27,0.42601533655211865
2017-02-24,-0.40064102564102294
2017-02-23,0.8222516681652602
2017-02-22,0.4013189546931974
2017-02-21,0.0970068138521103
2017-02-17,-1.3275886226705902
2017-02-16,-0.11005005502503504
2017-02-15,-0.1705878171867156
2017-02-14,-0.7487836715319874
2017-02-13,0.016738602804909953
2017-02-10,-1.0842408520913698
2017-02-09,-0.7371957556860782
2017-02-08,-0.20088633485925506
2017-02-07,-0.8795793634334137
2017-02-06,-0.5981538461538478
2017-02-03,0.316972908721715
2017-02-02,3.6719328560849167
2017-02-01,-0.904815762843029
2017-01-31,-1.06565747582147
2017-01-30,0.8379074173021783
2017-01-27,0.6491004118596289
2017-01-26,0.40441748327889204
2017-01-25,-0.31341238157659485
2017-01-24,-1.6831635824606617
2017-01-23,-0.5544477408686421
2017-01-20,-1.1676529564239198
2017-01-19,0.08783541375427396
2017-01-18,-0.19282112132897572
2017-01-17,0.27740625154802706
2017-01-13,0.9163661512621596
2017-01-12,-0.4283231759551607
2017-01-11,-1.7968634777051282
2017-01-10,-0.3904783359615535
2017-01-09,0.12815680361854276
2017-01-06,-0.11669929227525347
2017-01-05,-1.9522858327365875
2017-01-04,-2.981613171888025
2017-01-03,-0.4635621648749295
