2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,-0.00996267743768323
2010-02-02,-0.012186655993031585
2010-02-03,-0.004488497114744144
2010-02-04,-0.0373287588223053
2010-02-05,-0.02446248211613379
2010-02-08,-0.03216231027855313
2010-02-09,-0.03522873605571679
2010-02-10,-0.051145018702488776
2010-02-11,-0.04021999791102286
2010-02-12,-0.05421415190174983
2010-02-16,-0.020062331534837118
2010-02-17,-0.011424586517011717
2010-02-18,-0.005477202076259032
2010-02-19,0.022801458370869783
2010-02-22,0.017061352819561237
2010-02-23,0.0009667012388489167
2010-02-24,0.019916462620862073
2010-02-25,0.01017110775218058
2010-02-26,0.011821315901184449
2010-03-01,0.04962172240223185
2010-03-02,0.05272765729260738
2010-03-03,0.02950056357834969
2010-03-04,0.04065223228479181
2010-03-05,0.07455798011950315
2010-03-08,0.07896296790575066
2010-03-09,0.10214435282735781
2010-03-10,0.09647562650778096
2010-03-11,0.08252890283082467
2010-03-12,0.0969498951626162
2010-03-15,0.09977534204650927
2010-03-16,0.11190965071096183
2010-03-17,0.1098313472406076
2010-03-18,0.11954170605173987
2010-03-19,0.09900653260603223
2010-03-22,0.08513021318877083
2010-03-23,0.07484938153011429
2010-03-24,0.06206037995038235
2010-03-25,0.07769244577199869
2010-03-26,0.06345448538851554
2010-03-29,0.04923077324820928
2010-03-30,0.0369402215523028
2010-03-31,0.022977763879527845
2010-04-01,0.0014282974492427001
2010-04-05,0.027625765235181815
2010-04-06,0.01877780545920972
2010-04-07,-0.0003723439392513362
2010-04-08,-0.017375803437570912
2010-04-09,-0.01599536185687272
2010-04-12,-0.014145709020277637
2010-04-13,-0.014447607472271713
2010-04-14,0.0006427322340464851
2010-04-15,-0.0016942920578841784
2010-04-16,-0.024833826722693342
2010-04-19,-0.023567279945740635
2010-04-20,-0.019163121519233862
2010-04-21,-0.022006855401122506
2010-04-22,-0.07700451359749318
2010-04-23,-0.08056056210977183
2010-04-26,-0.07489791269868096
2010-04-27,-0.09980068865260186
2010-04-28,-0.08532495791919882
2010-04-29,-0.07023314031189487
2010-04-30,-0.0835666387844296
2010-05-03,-0.07179781219083999
2010-05-04,-0.09782546086131277
2010-05-05,-0.10731910207701395
2010-05-06,-0.11571582277659495
2010-05-07,0.00530925371607822
2010-05-10,-0.0955080984056661
2010-05-11,-0.08507613487884996
2010-05-12,-0.07044121740286785
2010-05-13,-0.05423256780221031
2010-05-14,-0.06467101413793808
2010-05-17,-0.045143005787519994
2010-05-18,-0.05132657035696262
2010-05-19,-0.0653329962385268
2010-05-20,-0.09472026838722404
2010-05-21,-0.06013575359638765
2010-05-24,-0.05592259210654487
2010-05-25,-0.04037706656849167
2010-05-26,-0.04434560121751617
2010-05-27,-0.014021466152728496
2010-05-28,-0.032235819773367515
2010-06-01,-0.04690791858993578
2010-06-02,-0.028793431644154575
2010-06-03,0.017161097343186164
2010-06-04,0.008666921210958073
2010-06-07,-0.012731191745893287
2010-06-08,-0.004444950012765622
2010-06-09,0.0013551106267638592
2010-06-10,0.026155703376405173
2010-06-11,0.04420933572055453
2010-06-14,0.02293164927442826
2010-06-15,0.03197247260914943
2010-06-16,0.019444805902407988
2010-06-17,0.016854727487158654
2010-06-18,0.016440118166142003
2010-06-21,0.0013494277019885535
2010-06-22,-0.01405605120491146
2010-06-23,-0.024046186757863183
2010-06-24,-0.04590651777973141
2010-06-25,-0.03936192323512176
2010-06-28,-0.04931148983099633
2010-06-29,-0.09558807285926031
2010-06-30,-0.0958528169621671
2010-07-01,-0.0887868876807396
2010-07-02,-0.10125988289632866
2010-07-06,-0.09195318683892656
2010-07-07,-0.0649624533572734
2010-07-08,-0.05656940072531907
2010-07-09,-0.03181978881188554
2010-07-12,-0.029407267117670405
2010-07-13,0.013609923581618763
2010-07-14,0.022015536634599563
2010-07-15,0.0207955888754696
2010-07-16,-0.0221590412812395
2010-07-19,-0.0017770301280806437
2010-07-20,0.021172628916781826
2010-07-21,-0.007304714699056244
2010-07-22,0.033724788260943106
2010-07-23,0.0409133301454349
2010-07-26,0.043001806289341166
2010-07-27,0.03691021316066929
2010-07-28,0.033291962450360583
2010-07-29,0.016275692688469654
2010-07-30,0.02015708520450403
2010-08-02,0.04257331212406278
2010-08-03,0.013301157679342483
2010-08-04,0.01658382251941736
2010-08-05,0.012033306824328542
2010-08-06,0.02825784129080299
2010-08-09,0.05040498957712861
2010-08-10,0.04451134267509427
2010-08-11,0.011017891960061104
2010-08-12,0.026628664312711207
2010-08-13,0.018525432616142194
2010-08-16,0.04172363822296786
2010-08-17,0.05259895331627628
2010-08-18,0.06521046319902604
2010-08-19,0.07869217029942888
2010-08-20,0.08445474970526619
2010-08-23,0.07396520868023244
2010-08-24,0.04981758533802944
2010-08-25,0.05844998527144304
2010-08-26,0.032860633118336716
2010-08-27,0.04874384255843288
2010-08-30,0.04221305199135752
2010-08-31,0.04138446948903073
2010-09-01,0.07186116370903607
2010-09-02,0.06579316029997019
2010-09-03,0.062428992766620915
2010-09-07,0.030875264432890525
2010-09-08,0.07243281797830185
2010-09-09,0.05261963478694902
2010-09-10,0.03754565486948564
2010-09-13,0.04002888491571979
2010-09-14,0.032655030897296204
2010-09-15,0.025732057924123277
2010-09-16,0.01016621850226746
2010-09-17,0.021940926926352893
