,Date,Day,status_country,counts
593,4/17/2014,26,Cases_Senegal,
594,4/16/2014,25,Cases_Senegal,
595,4/15/2014,24,Cases_Senegal,
596,4/14/2014,23,Cases_Senegal,
597,4/11/2014,20,Cases_Senegal,
598,4/9/2014,18,Cases_Senegal,
599,4/7/2014,16,Cases_Senegal,
600,4/4/2014,13,Cases_Senegal,
601,4/1/2014,10,Cases_Senegal,
602,3/31/2014,9,Cases_Senegal,
603,3/29/2014,7,Cases_Senegal,
604,3/28/2014,6,Cases_Senegal,
605,3/27/2014,5,Cases_Senegal,
606,3/26/2014,4,Cases_Senegal,
607,3/25/2014,3,Cases_Senegal,
608,3/24/2014,2,Cases_Senegal,
609,3/22/2014,0,Cases_Senegal,
610,1/5/2015,289,Cases_UnitedStates,
611,1/4/2015,288,Cases_UnitedStates,
612,1/3/2015,287,Cases_UnitedStates,
613,1/2/2015,286,Cases_UnitedStates,
614,12/31/2014,284,Cases_UnitedStates,
615,12/28/2014,281,Cases_UnitedStates,
616,12/27/2014,280,Cases_UnitedStates,
617,12/24/2014,277,Cases_UnitedStates,
618,12/21/2014,273,Cases_UnitedStates,
619,12/20/2014,272,Cases_UnitedStates,
620,12/18/2014,271,Cases_UnitedStates,
621,12/14/2014,267,Cases_UnitedStates,
622,12/9/2014,262,Cases_UnitedStates,
623,12/7/2014,260,Cases_UnitedStates,4.0
624,12/3/2014,256,Cases_UnitedStates,
625,11/30/2014,253,Cases_UnitedStates,4.0
626,11/28/2014,251,Cases_UnitedStates,
627,11/23/2014,246,Cases_UnitedStates,4.0
628,11/22/2014,245,Cases_UnitedStates,
629,11/18/2014,241,Cases_UnitedStates,4.0
630,11/16/2014,239,Cases_UnitedStates,4.0
631,11/15/2014,238,Cases_UnitedStates,
632,11/11/2014,234,Cases_UnitedStates,4.0
633,11/10/2014,233,Cases_UnitedStates,
634,11/9/2014,232,Cases_UnitedStates,4.0
635,11/8/2014,231,Cases_UnitedStates,
636,11/4/2014,227,Cases_UnitedStates,4.0
637,11/3/2014,226,Cases_UnitedStates,
638,11/2/2014,225,Cases_UnitedStates,4.0
639,10/31/2014,222,Cases_UnitedStates,
640,10/29/2014,220,Cases_UnitedStates,4.0
641,10/27/2014,218,Cases_UnitedStates,4.0
642,10/25/2014,216,Cases_UnitedStates,
643,10/22/2014,214,Cases_UnitedStates,4.0
644,10/21/2014,213,Cases_UnitedStates,
645,10/19/2014,211,Cases_UnitedStates,3.0
646,10/18/2014,210,Cases_UnitedStates,
647,10/14/2014,206,Cases_UnitedStates,3.0
648,10/13/2014,205,Cases_UnitedStates,
649,10/12/2014,204,Cases_UnitedStates,2.0
650,10/11/2014,203,Cases_UnitedStates,
651,10/8/2014,200,Cases_UnitedStates,1.0
652,10/7/2014,199,Cases_UnitedStates,
653,10/5/2014,197,Cases_UnitedStates,1.0
654,10/4/2014,196,Cases_UnitedStates,
655,10/1/2014,193,Cases_UnitedStates,1.0
656,9/28/2014,190,Cases_UnitedStates,
657,9/23/2014,185,Cases_UnitedStates,
658,9/21/2014,183,Cases_UnitedStates,
659,9/20/2014,182,Cases_UnitedStates,
660,9/19/2014,181,Cases_UnitedStates,
661,9/17/2014,179,Cases_UnitedStates,
662,9/14/2014,176,Cases_UnitedStates,
663,9/13/2014,175,Cases_UnitedStates,
664,9/10/2014,172,Cases_UnitedStates,
665,9/9/2014,171,Cases_UnitedStates,
666,9/7/2014,169,Cases_UnitedStates,
667,9/5/2014,167,Cases_UnitedStates,
668,8/31/2014,162,Cases_UnitedStates,
669,8/26/2014,157,Cases_UnitedStates,
670,8/20/2014,151,Cases_UnitedStates,
671,8/18/2014,149,Cases_UnitedStates,
672,8/16/2014,147,Cases_UnitedStates,
673,8/13/2014,144,Cases_UnitedStates,
674,8/11/2014,142,Cases_UnitedStates,
675,8/9/2014,140,Cases_UnitedStates,
676,8/6/2014,137,Cases_UnitedStates,
677,8/4/2014,135,Cases_UnitedStates,
678,8/1/2014,132,Cases_UnitedStates,
679,7/30/2014,129,Cases_UnitedStates,
680,7/27/2014,126,Cases_UnitedStates,
681,7/23/2014,123,Cases_UnitedStates,
682,7/20/2014,120,Cases_UnitedStates,
683,7/17/2014,117,Cases_UnitedStates,
684,7/14/2014,114,Cases_UnitedStates,
685,7/12/2014,112,Cases_UnitedStates,
686,7/8/2014,108,Cases_UnitedStates,
687,7/6/2014,106,Cases_UnitedStates,
688,7/2/2014,102,Cases_UnitedStates,
689,6/30/2014,100,Cases_UnitedStates,
690,6/22/2014,92,Cases_UnitedStates,
691,6/20/2014,90,Cases_UnitedStates,
692,6/19/2014,89,Cases_UnitedStates,
693,6/18/2014,88,Cases_UnitedStates,
694,6/17/2014,87,Cases_UnitedStates,
695,6/16/2014,86,Cases_UnitedStates,
696,6/10/2014,80,Cases_UnitedStates,
697,6/5/2014,75,Cases_UnitedStates,
698,6/3/2014,73,Cases_UnitedStates,
699,6/1/2014,71,Cases_UnitedStates,
700,5/28/2014,67,Cases_UnitedStates,
701,5/27/2014,66,Cases_UnitedStates,
702,5/23/2014,62,Cases_UnitedStates,
703,5/12/2014,51,Cases_UnitedStates,
704,5/10/2014,49,Cases_UnitedStates,
705,5/7/2014,46,Cases_UnitedStates,
706,5/5/2014,44,Cases_UnitedStates,
707,5/3/2014,42,Cases_UnitedStates,
708,5/1/2014,40,Cases_UnitedStates,
709,4/26/2014,35,Cases_UnitedStates,
710,4/24/2014,33,Cases_UnitedStates,
711,4/23/2014,32,Cases_UnitedStates,
712,4/22/2014,31,Cases_UnitedStates,
713,4/21/2014,30,Cases_UnitedStates,
714,4/20/2014,29,Cases_UnitedStates,
715,4/17/2014,26,Cases_UnitedStates,
716,4/16/2014,25,Cases_UnitedStates,
717,4/15/2014,24,Cases_UnitedStates,
718,4/14/2014,23,Cases_UnitedStates,
719,4/11/2014,20,Cases_UnitedStates,
720,4/9/2014,18,Cases_UnitedStates,
721,4/7/2014,16,Cases_UnitedStates,
722,4/4/2014,13,Cases_UnitedStates,
723,4/1/2014,10,Cases_UnitedStates,
724,3/31/2014,9,Cases_UnitedStates,
725,3/29/2014,7,Cases_UnitedStates,
726,3/28/2014,6,Cases_UnitedStates,
727,3/27/2014,5,Cases_UnitedStates,
728,3/26/2014,4,Cases_UnitedStates,
729,3/25/2014,3,Cases_UnitedStates,
730,3/24/2014,2,Cases_UnitedStates,
731,3/22/2014,0,Cases_UnitedStates,
732,1/5/2015,289,Cases_Spain,
733,1/4/2015,288,Cases_Spain,
734,1/3/2015,287,Cases_Spain,
735,1/2/2015,286,Cases_Spain,
736,12/31/2014,284,Cases_Spain,
737,12/28/2014,281,Cases_Spain,
738,12/27/2014,280,Cases_Spain,
739,12/24/2014,277,Cases_Spain,
740,12/21/2014,273,Cases_Spain,
741,12/20/2014,272,Cases_Spain,
742,12/18/2014,271,Cases_Spain,
743,12/14/2014,267,Cases_Spain,
744,12/9/2014,262,Cases_Spain,
745,12/7/2014,260,Cases_Spain,1.0
746,12/3/2014,256,Cases_Spain,
747,11/30/2014,253,Cases_Spain,1.0
748,11/28/2014,251,Cases_Spain,
749,11/23/2014,246,Cases_Spain,1.0
750,11/22/2014,245,Cases_Spain,
751,11/18/2014,241,Cases_Spain,1.0
752,11/16/2014,239,Cases_Spain,1.0
753,11/15/2014,238,Cases_Spain,
754,11/11/2014,234,Cases_Spain,1.0
755,11/10/2014,233,Cases_Spain,
756,11/9/2014,232,Cases_Spain,1.0
757,11/8/2014,231,Cases_Spain,
758,11/4/2014,227,Cases_Spain,1.0
759,11/3/2014,226,Cases_Spain,
760,11/2/2014,225,Cases_Spain,1.0
761,10/31/2014,222,Cases_Spain,
762,10/29/2014,220,Cases_Spain,1.0
763,10/27/2014,218,Cases_Spain,1.0
764,10/25/2014,216,Cases_Spain,
765,10/22/2014,214,Cases_Spain,1.0
766,10/21/2014,213,Cases_Spain,
767,10/19/2014,211,Cases_Spain,1.0
768,10/18/2014,210,Cases_Spain,
769,10/14/2014,206,Cases_Spain,1.0
770,10/13/2014,205,Cases_Spain,
771,10/12/2014,204,Cases_Spain,1.0
772,10/11/2014,203,Cases_Spain,
773,10/8/2014,200,Cases_Spain,1.0
774,10/7/2014,199,Cases_Spain,
775,10/5/2014,197,Cases_Spain,
776,10/4/2014,196,Cases_Spain,
777,10/1/2014,193,Cases_Spain,
778,9/28/2014,190,Cases_Spain,
779,9/23/2014,185,Cases_Spain,
780,9/21/2014,183,Cases_Spain,
781,9/20/2014,182,Cases_Spain,
782,9/19/2014,181,Cases_Spain,
783,9/17/2014,179,Cases_Spain,
784,9/14/2014,176,Cases_Spain,
785,9/13/2014,175,Cases_Spain,
786,9/10/2014,172,Cases_Spain,
787,9/9/2014,171,Cases_Spain,
788,9/7/2014,169,Cases_Spain,
789,9/5/2014,167,Cases_Spain,
790,8/31/2014,162,Cases_Spain,
791,8/26/2014,157,Cases_Spain,
792,8/20/2014,151,Cases_Spain,
793,8/18/2014,149,Cases_Spain,
794,8/16/2014,147,Cases_Spain,
795,8/13/2014,144,Cases_Spain,
796,8/11/2014,142,Cases_Spain,
797,8/9/2014,140,Cases_Spain,
798,8/6/2014,137,Cases_Spain,
799,8/4/2014,135,Cases_Spain,
800,8/1/2014,132,Cases_Spain,
801,7/30/2014,129,Cases_Spain,
802,7/27/2014,126,Cases_Spain,
803,7/23/2014,123,Cases_Spain,
804,7/20/2014,120,Cases_Spain,
805,7/17/2014,117,Cases_Spain,
806,7/14/2014,114,Cases_Spain,
807,7/12/2014,112,Cases_Spain,
808,7/8/2014,108,Cases_Spain,
809,7/6/2014,106,Cases_Spain,
810,7/2/2014,102,Cases_Spain,
811,6/30/2014,100,Cases_Spain,
812,6/22/2014,92,Cases_Spain,
813,6/20/2014,90,Cases_Spain,
814,6/19/2014,89,Cases_Spain,
815,6/18/2014,88,Cases_Spain,
816,6/17/2014,87,Cases_Spain,
817,6/16/2014,86,Cases_Spain,
818,6/10/2014,80,Cases_Spain,
819,6/5/2014,75,Cases_Spain,
820,6/3/2014,73,Cases_Spain,
821,6/1/2014,71,Cases_Spain,
822,5/28/2014,67,Cases_Spain,
823,5/27/2014,66,Cases_Spain,
824,5/23/2014,62,Cases_Spain,
825,5/12/2014,51,Cases_Spain,
826,5/10/2014,49,Cases_Spain,
827,5/7/2014,46,Cases_Spain,
828,5/5/2014,44,Cases_Spain,
829,5/3/2014,42,Cases_Spain,
830,5/1/2014,40,Cases_Spain,
831,4/26/2014,35,Cases_Spain,
832,4/24/2014,33,Cases_Spain,
833,4/23/2014,32,Cases_Spain,
834,4/22/2014,31,Cases_Spain,
835,4/21/2014,30,Cases_Spain,
836,4/20/2014,29,Cases_Spain,
837,4/17/2014,26,Cases_Spain,
838,4/16/2014,25,Cases_Spain,
839,4/15/2014,24,Cases_Spain,
840,4/14/2014,23,Cases_Spain,
841,4/11/2014,20,Cases_Spain,
842,4/9/2014,18,Cases_Spain,
843,4/7/2014,16,Cases_Spain,
844,4/4/2014,13,Cases_Spain,
845,4/1/2014,10,Cases_Spain,
846,3/31/2014,9,Cases_Spain,
847,3/29/2014,7,Cases_Spain,
848,3/28/2014,6,Cases_Spain,
849,3/27/2014,5,Cases_Spain,
850,3/26/2014,4,Cases_Spain,
851,3/25/2014,3,Cases_Spain,
852,3/24/2014,2,Cases_Spain,
853,3/22/2014,0,Cases_Spain,
854,1/5/2015,289,Cases_Mali,
855,1/4/2015,288,Cases_Mali,
856,1/3/2015,287,Cases_Mali,
857,1/2/2015,286,Cases_Mali,
858,12/31/2014,284,Cases_Mali,
859,12/28/2014,281,Cases_Mali,
860,12/27/2014,280,Cases_Mali,
861,12/24/2014,277,Cases_Mali,
862,12/21/2014,273,Cases_Mali,
863,12/20/2014,272,Cases_Mali,
864,12/18/2014,271,Cases_Mali,
865,12/14/2014,267,Cases_Mali,
866,12/9/2014,262,Cases_Mali,
867,12/7/2014,260,Cases_Mali,7.0
868,12/3/2014,256,Cases_Mali,
869,11/30/2014,253,Cases_Mali,7.0
870,11/28/2014,251,Cases_Mali,
871,11/23/2014,246,Cases_Mali,7.0
872,11/22/2014,245,Cases_Mali,
873,11/18/2014,241,Cases_Mali,6.0
874,11/16/2014,239,Cases_Mali,5.0
875,11/15/2014,238,Cases_Mali,
876,11/11/2014,234,Cases_Mali,4.0
877,11/10/2014,233,Cases_Mali,
878,11/9/2014,232,Cases_Mali,1.0
879,11/8/2014,231,Cases_Mali,
880,11/4/2014,227,Cases_Mali,1.0
881,11/3/2014,226,Cases_Mali,
882,11/2/2014,225,Cases_Mali,1.0
883,10/31/2014,222,Cases_Mali,
884,10/29/2014,220,Cases_Mali,1.0
885,10/27/2014,218,Cases_Mali,1.0
886,10/25/2014,216,Cases_Mali,
887,10/22/2014,214,Cases_Mali,1.0
888,10/21/2014,213,Cases_Mali,
889,10/19/2014,211,Cases_Mali,
890,10/18/2014,210,Cases_Mali,
891,10/14/2014,206,Cases_Mali,
892,10/13/2014,205,Cases_Mali,
893,10/12/2014,204,Cases_Mali,
894,10/11/2014,203,Cases_Mali,
895,10/8/2014,200,Cases_Mali,
896,10/7/2014,199,Cases_Mali,
897,10/5/2014,197,Cases_Mali,
898,10/4/2014,196,Cases_Mali,
899,10/1/2014,193,Cases_Mali,
900,9/28/2014,190,Cases_Mali,
901,9/23/2014,185,Cases_Mali,
902,9/21/2014,183,Cases_Mali,
903,9/20/2014,182,Cases_Mali,
904,9/19/2014,181,Cases_Mali,
905,9/17/2014,179,Cases_Mali,
906,9/14/2014,176,Cases_Mali,
907,9/13/2014,175,Cases_Mali,
908,9/10/2014,172,Cases_Mali,
909,9/9/2014,171,Cases_Mali,
910,9/7/2014,169,Cases_Mali,
911,9/5/2014,167,Cases_Mali,
912,8/31/2014,162,Cases_Mali,
913,8/26/2014,157,Cases_Mali,
914,8/20/2014,151,Cases_Mali,
915,8/18/2014,149,Cases_Mali,
916,8/16/2014,147,Cases_Mali,
917,8/13/2014,144,Cases_Mali,
918,8/11/2014,142,Cases_Mali,
919,8/9/2014,140,Cases_Mali,
920,8/6/2014,137,Cases_Mali,
921,8/4/2014,135,Cases_Mali,
922,8/1/2014,132,Cases_Mali,
923,7/30/2014,129,Cases_Mali,
924,7/27/2014,126,Cases_Mali,
925,7/23/2014,123,Cases_Mali,
926,7/20/2014,120,Cases_Mali,
927,7/17/2014,117,Cases_Mali,
928,7/14/2014,114,Cases_Mali,
929,7/12/2014,112,Cases_Mali,
930,7/8/2014,108,Cases_Mali,
931,7/6/2014,106,Cases_Mali,
932,7/2/2014,102,Cases_Mali,
933,6/30/2014,100,Cases_Mali,
934,6/22/2014,92,Cases_Mali,
935,6/20/2014,90,Cases_Mali,
936,6/19/2014,89,Cases_Mali,
937,6/18/2014,88,Cases_Mali,
938,6/17/2014,87,Cases_Mali,
939,6/16/2014,86,Cases_Mali,
940,6/10/2014,80,Cases_Mali,
941,6/5/2014,75,Cases_Mali,
942,6/3/2014,73,Cases_Mali,
943,6/1/2014,71,Cases_Mali,
944,5/28/2014,67,Cases_Mali,
945,5/27/2014,66,Cases_Mali,
946,5/23/2014,62,Cases_Mali,
947,5/12/2014,51,Cases_Mali,
948,5/10/2014,49,Cases_Mali,
949,5/7/2014,46,Cases_Mali,
950,5/5/2014,44,Cases_Mali,
951,5/3/2014,42,Cases_Mali,
952,5/1/2014,40,Cases_Mali,
953,4/26/2014,35,Cases_Mali,
954,4/24/2014,33,Cases_Mali,
955,4/23/2014,32,Cases_Mali,
956,4/22/2014,31,Cases_Mali,
957,4/21/2014,30,Cases_Mali,
958,4/20/2014,29,Cases_Mali,
959,4/17/2014,26,Cases_Mali,
960,4/16/2014,25,Cases_Mali,
961,4/15/2014,24,Cases_Mali,
962,4/14/2014,23,Cases_Mali,
963,4/11/2014,20,Cases_Mali,
964,4/9/2014,18,Cases_Mali,
965,4/7/2014,16,Cases_Mali,
966,4/4/2014,13,Cases_Mali,
967,4/1/2014,10,Cases_Mali,
968,3/31/2014,9,Cases_Mali,
969,3/29/2014,7,Cases_Mali,
970,3/28/2014,6,Cases_Mali,
971,3/27/2014,5,Cases_Mali,
972,3/26/2014,4,Cases_Mali,
973,3/25/2014,3,Cases_Mali,
974,3/24/2014,2,Cases_Mali,
975,3/22/2014,0,Cases_Mali,
976,1/5/2015,289,Deaths_Guinea,1786.0
977,1/4/2015,288,Deaths_Guinea,1781.0
978,1/3/2015,287,Deaths_Guinea,1767.0
979,1/2/2015,286,Deaths_Guinea,
980,12/31/2014,284,Deaths_Guinea,1739.0
981,12/28/2014,281,Deaths_Guinea,1708.0
982,12/27/2014,280,Deaths_Guinea,1697.0
983,12/24/2014,277,Deaths_Guinea,
984,12/21/2014,273,Deaths_Guinea,1607.0
985,12/20/2014,272,Deaths_Guinea,1586.0
986,12/18/2014,271,Deaths_Guinea,
987,12/14/2014,267,Deaths_Guinea,1525.0
988,12/9/2014,262,Deaths_Guinea,
989,12/7/2014,260,Deaths_Guinea,1428.0
990,12/3/2014,256,Deaths_Guinea,
991,11/30/2014,253,Deaths_Guinea,1327.0
992,11/28/2014,251,Deaths_Guinea,
993,11/23/2014,246,Deaths_Guinea,1260.0
994,11/22/2014,245,Deaths_Guinea,
995,11/18/2014,241,Deaths_Guinea,1214.0
996,11/16/2014,239,Deaths_Guinea,1192.0
997,11/15/2014,238,Deaths_Guinea,
998,11/11/2014,234,Deaths_Guinea,1166.0
999,11/10/2014,233,Deaths_Guinea,
1000,11/9/2014,232,Deaths_Guinea,1142.0
1001,11/8/2014,231,Deaths_Guinea,
1002,11/4/2014,227,Deaths_Guinea,
1003,11/3/2014,226,Deaths_Guinea,1054.0
1004,11/2/2014,225,Deaths_Guinea,1041.0
1005,10/31/2014,222,Deaths_Guinea,
1006,10/29/2014,220,Deaths_Guinea,1018.0
1007,10/27/2014,218,Deaths_Guinea,997.0
1008,10/25/2014,216,Deaths_Guinea,
1009,10/22/2014,214,Deaths_Guinea,
1010,10/21/2014,213,Deaths_Guinea,926.0
1011,10/19/2014,211,Deaths_Guinea,904.0
1012,10/18/2014,210,Deaths_Guinea,
1013,10/14/2014,206,Deaths_Guinea,862.0
1014,10/13/2014,205,Deaths_Guinea,
1015,10/12/2014,204,Deaths_Guinea,843.0
1016,10/11/2014,203,Deaths_Guinea,
1017,10/8/2014,200,Deaths_Guinea,
1018,10/7/2014,199,Deaths_Guinea,778.0
1019,10/5/2014,197,Deaths_Guinea,768.0
1020,10/4/2014,196,Deaths_Guinea,
1021,10/1/2014,193,Deaths_Guinea,739.0
1022,9/28/2014,190,Deaths_Guinea,710.0
1023,9/23/2014,185,Deaths_Guinea,648.0
1024,9/21/2014,183,Deaths_Guinea,635.0
1025,9/20/2014,182,Deaths_Guinea,
1026,9/19/2014,181,Deaths_Guinea,632.0
1027,9/17/2014,179,Deaths_Guinea,
1028,9/14/2014,176,Deaths_Guinea,601.0
1029,9/13/2014,175,Deaths_Guinea,595.0
1030,9/10/2014,172,Deaths_Guinea,568.0
1031,9/9/2014,171,Deaths_Guinea,
1032,9/7/2014,169,Deaths_Guinea,557.0
1033,9/5/2014,167,Deaths_Guinea,517.0
1034,8/31/2014,162,Deaths_Guinea,494.0
1035,8/26/2014,157,Deaths_Guinea,430.0
1036,8/20/2014,151,Deaths_Guinea,406.0
1037,8/18/2014,149,Deaths_Guinea,396.0
1038,8/16/2014,147,Deaths_Guinea,394.0
1039,8/13/2014,144,Deaths_Guinea,380.0
1040,8/11/2014,142,Deaths_Guinea,377.0
1041,8/9/2014,140,Deaths_Guinea,373.0
1042,8/6/2014,137,Deaths_Guinea,367.0
1043,8/4/2014,135,Deaths_Guinea,363.0
1044,8/1/2014,132,Deaths_Guinea,358.0
1045,7/30/2014,129,Deaths_Guinea,346.0
1046,7/27/2014,126,Deaths_Guinea,339.0
1047,7/23/2014,123,Deaths_Guinea,319.0
1048,7/20/2014,120,Deaths_Guinea,314.0
1049,7/17/2014,117,Deaths_Guinea,310.0
1050,7/14/2014,114,Deaths_Guinea,310.0
1051,7/12/2014,112,Deaths_Guinea,304.0
1052,7/8/2014,108,Deaths_Guinea,309.0
1053,7/6/2014,106,Deaths_Guinea,307.0
1054,7/2/2014,102,Deaths_Guinea,305.0
1055,6/30/2014,100,Deaths_Guinea,303.0
1056,6/22/2014,92,Deaths_Guinea,
1057,6/20/2014,90,Deaths_Guinea,270.0
1058,6/19/2014,89,Deaths_Guinea,
1059,6/18/2014,88,Deaths_Guinea,267.0
1060,6/17/2014,87,Deaths_Guinea,
1061,6/16/2014,86,Deaths_Guinea,264.0
1062,6/10/2014,80,Deaths_Guinea,226.0
1063,6/5/2014,75,Deaths_Guinea,
1064,6/3/2014,73,Deaths_Guinea,215.0
1065,6/1/2014,71,Deaths_Guinea,208.0
1066,5/28/2014,67,Deaths_Guinea,193.0
1067,5/27/2014,66,Deaths_Guinea,186.0
1068,5/23/2014,62,Deaths_Guinea,174.0
1069,5/12/2014,51,Deaths_Guinea,171.0
1070,5/10/2014,49,Deaths_Guinea,157.0
1071,5/7/2014,46,Deaths_Guinea,158.0
1072,5/5/2014,44,Deaths_Guinea,157.0
1073,5/3/2014,42,Deaths_Guinea,155.0
1074,5/1/2014,40,Deaths_Guinea,149.0
1075,4/26/2014,35,Deaths_Guinea,143.0
1076,4/24/2014,33,Deaths_Guinea,
1077,4/23/2014,32,Deaths_Guinea,141.0
1078,4/22/2014,31,Deaths_Guinea,
1079,4/21/2014,30,Deaths_Guinea,
1080,4/20/2014,29,Deaths_Guinea,136.0
1081,4/17/2014,26,Deaths_Guinea,129.0
1082,4/16/2014,25,Deaths_Guinea,122.0
1083,4/15/2014,24,Deaths_Guinea,
1084,4/14/2014,23,Deaths_Guinea,108.0
1085,4/11/2014,20,Deaths_Guinea,106.0
1086,4/9/2014,18,Deaths_Guinea,101.0
1087,4/7/2014,16,Deaths_Guinea,95.0
1088,4/4/2014,13,Deaths_Guinea,86.0
1089,4/1/2014,10,Deaths_Guinea,83.0
1090,3/31/2014,9,Deaths_Guinea,80.0
1091,3/29/2014,7,Deaths_Guinea,70.0
1092,3/28/2014,6,Deaths_Guinea,70.0
1093,3/27/2014,5,Deaths_Guinea,66.0
1094,3/26/2014,4,Deaths_Guinea,62.0
1095,3/25/2014,3,Deaths_Guinea,60.0
1096,3/24/2014,2,Deaths_Guinea,59.0
1097,3/22/2014,0,Deaths_Guinea,29.0
1098,1/5/2015,289,Deaths_Liberia,
1099,1/4/2015,288,Deaths_Liberia,
1100,1/3/2015,287,Deaths_Liberia,3496.0
1101,1/2/2015,286,Deaths_Liberia,3496.0
1102,12/31/2014,284,Deaths_Liberia,3471.0
1103,12/28/2014,281,Deaths_Liberia,3423.0
1104,12/27/2014,280,Deaths_Liberia,
1105,12/24/2014,277,Deaths_Liberia,3413.0
1106,12/21/2014,273,Deaths_Liberia,
1107,12/20/2014,272,Deaths_Liberia,3384.0
1108,12/18/2014,271,Deaths_Liberia,3376.0
1109,12/14/2014,267,Deaths_Liberia,
1110,12/9/2014,262,Deaths_Liberia,3290.0
1111,12/7/2014,260,Deaths_Liberia,
1112,12/3/2014,256,Deaths_Liberia,3177.0
1113,11/30/2014,253,Deaths_Liberia,
1114,11/28/2014,251,Deaths_Liberia,3145.0
1115,11/23/2014,246,Deaths_Liberia,
1116,11/22/2014,245,Deaths_Liberia,3016.0
1117,11/18/2014,241,Deaths_Liberia,2963.0
1118,11/16/2014,239,Deaths_Liberia,
1119,11/15/2014,238,Deaths_Liberia,2964.0
1120,11/11/2014,234,Deaths_Liberia,
1121,11/10/2014,233,Deaths_Liberia,2812.0
1122,11/9/2014,232,Deaths_Liberia,
1123,11/8/2014,231,Deaths_Liberia,2836.0
1124,11/4/2014,227,Deaths_Liberia,2766.0
1125,11/3/2014,226,Deaths_Liberia,
1126,11/2/2014,225,Deaths_Liberia,
1127,10/31/2014,222,Deaths_Liberia,2697.0
1128,10/29/2014,220,Deaths_Liberia,
1129,10/27/2014,218,Deaths_Liberia,
1130,10/25/2014,216,Deaths_Liberia,2413.0
1131,10/22/2014,214,Deaths_Liberia,
1132,10/21/2014,213,Deaths_Liberia,
1133,10/19/2014,211,Deaths_Liberia,
1134,10/18/2014,210,Deaths_Liberia,2705.0
1135,10/14/2014,206,Deaths_Liberia,
1136,10/13/2014,205,Deaths_Liberia,2484.0
1137,10/12/2014,204,Deaths_Liberia,
1138,10/11/2014,203,Deaths_Liberia,2458.0
1139,10/8/2014,200,Deaths_Liberia,
1140,10/7/2014,199,Deaths_Liberia,2316.0
1141,10/5/2014,197,Deaths_Liberia,
1142,10/4/2014,196,Deaths_Liberia,2210.0
1143,10/1/2014,193,Deaths_Liberia,2069.0
1144,9/28/2014,190,Deaths_Liberia,1998.0
1145,9/23/2014,185,Deaths_Liberia,1830.0
1146,9/21/2014,183,Deaths_Liberia,1677.0
1147,9/20/2014,182,Deaths_Liberia,
1148,9/19/2014,181,Deaths_Liberia,
1149,9/17/2014,179,Deaths_Liberia,1578.0
1150,9/14/2014,176,Deaths_Liberia,1459.0
1151,9/13/2014,175,Deaths_Liberia,1296.0
1152,9/10/2014,172,Deaths_Liberia,
1153,9/9/2014,171,Deaths_Liberia,
1154,9/7/2014,169,Deaths_Liberia,1137.0
1155,9/5/2014,167,Deaths_Liberia,1089.0
1156,8/31/2014,162,Deaths_Liberia,871.0
1157,8/26/2014,157,Deaths_Liberia,694.0
1158,8/20/2014,151,Deaths_Liberia,624.0
1159,8/18/2014,149,Deaths_Liberia,576.0
1160,8/16/2014,147,Deaths_Liberia,466.0
1161,8/13/2014,144,Deaths_Liberia,413.0
1162,8/11/2014,142,Deaths_Liberia,355.0
1163,8/9/2014,140,Deaths_Liberia,323.0
1164,8/6/2014,137,Deaths_Liberia,294.0
1165,8/4/2014,135,Deaths_Liberia,282.0
1166,8/1/2014,132,Deaths_Liberia,255.0
1167,7/30/2014,129,Deaths_Liberia,227.0
1168,7/27/2014,126,Deaths_Liberia,156.0
1169,7/23/2014,123,Deaths_Liberia,129.0
1170,7/20/2014,120,Deaths_Liberia,127.0
1171,7/17/2014,117,Deaths_Liberia,116.0
1172,7/14/2014,114,Deaths_Liberia,106.0
1173,7/12/2014,112,Deaths_Liberia,105.0
1174,7/8/2014,108,Deaths_Liberia,88.0
1175,7/6/2014,106,Deaths_Liberia,84.0
1176,7/2/2014,102,Deaths_Liberia,75.0
1177,6/30/2014,100,Deaths_Liberia,65.0
1178,6/22/2014,92,Deaths_Liberia,34.0
1179,6/20/2014,90,Deaths_Liberia,
1180,6/19/2014,89,Deaths_Liberia,25.0
1181,6/18/2014,88,Deaths_Liberia,
1182,6/17/2014,87,Deaths_Liberia,
1183,6/16/2014,86,Deaths_Liberia,24.0
1184,6/10/2014,80,Deaths_Liberia,24.0
1185,6/5/2014,75,Deaths_Liberia,
1186,6/3/2014,73,Deaths_Liberia,12.0
1187,6/1/2014,71,Deaths_Liberia,12.0
1188,5/28/2014,67,Deaths_Liberia,12.0
1189,5/27/2014,66,Deaths_Liberia,11.0
1190,5/23/2014,62,Deaths_Liberia,11.0
1191,5/12/2014,51,Deaths_Liberia,11.0
1192,5/10/2014,49,Deaths_Liberia,11.0
1193,5/7/2014,46,Deaths_Liberia,11.0
1194,5/5/2014,44,Deaths_Liberia,11.0
1195,5/3/2014,42,Deaths_Liberia,11.0
1196,5/1/2014,40,Deaths_Liberia,11.0
1197,4/26/2014,35,Deaths_Liberia,
1198,4/24/2014,33,Deaths_Liberia,
1199,4/23/2014,32,Deaths_Liberia,
1200,4/22/2014,31,Deaths_Liberia,
1201,4/21/2014,30,Deaths_Liberia,11.0
1202,4/20/2014,29,Deaths_Liberia,6.0
1203,4/17/2014,26,Deaths_Liberia,
1204,4/16/2014,25,Deaths_Liberia,13.0
