,date,ozone,pm25,co
81,1999-10-15,0.01016500000000009,7.8142857142857025,1.012145785714286
82,1999-10-16,0.01547971428571428,11.600000000000035,1.4486505624999992
83,1999-10-17,0.009851285714285715,16.10000000000007,1.6979166874999991
84,1999-10-18,0.013750142857142723,7.936363636363613,1.0199471874999966
85,1999-10-19,0.006883285714285706,8.149999999999986,1.1956596875000003
86,1999-10-20,0.004089285714285714,17.900000000000034,1.6460072500000014
87,1999-10-21,0.008827428571428531,11.760000000000081,1.109244187500001
88,1999-10-22,0.01556542857142858,23.699999999999992,1.2028644999999991
89,1999-10-23,0.006470285714285713,7.100000000000013,0.8669270624999997
90,1999-10-24,0.007970285714285534,5.783333333333357,0.8494791874999963
91,1999-10-25,0.006958285714285711,9.0,0.8940800000000001
